entity,metric_name,period,value,unit,currency,extraction_confidence,source_url,retrieved_at
China,mirror_exports_nl_hs8486_eur,2025-09,1041667264.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:05Z
China,mirror_exports_nl_hs8486_eur,2025-10,545873504.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:05Z
China,mirror_exports_nl_hs8486_eur,2025-11,682210304.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:05Z
China,mirror_exports_nl_hs8486_eur,2025-12,1398804387.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:05Z
China,mirror_exports_nl_hs8486_eur,2026-01,30125241.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:05Z
China,mirror_exports_nl_hs8486_eur,2026-02,314924103.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:05Z
China,mirror_exports_nl_hs8486_eur,2026-03,399953605.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:05Z
China,mirror_exports_nl_hs8486_eur,2026-04,61123357.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8486&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:05Z
China,mirror_exports_nl_hs8542_eur,2023-07,47978143.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2023-08,73334661.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2023-09,98048937.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2023-10,66931801.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2023-11,69484201.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2023-12,132808154.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-01,41970779.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-02,44780520.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-03,63249140.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-04,55124619.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-05,57809719.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-06,45155919.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-07,54114006.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-08,49066534.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-09,49772938.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-10,61063569.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-11,60191248.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2024-12,62527178.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-01,47302582.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-02,49127621.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-03,42221287.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-04,47456465.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-05,55086640.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-06,53753094.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-07,59142445.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-08,47140113.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-09,47896391.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-10,51524647.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-11,49356976.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2025-12,55511509.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2026-01,55736739.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2026-02,38318537.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2026-03,68436810.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
China,mirror_exports_nl_hs8542_eur,2026-04,72082219.0,EUR,EUR,1.0,https://ec.europa.eu/eurostat/api/comext/dissemination/statistics/1.0/data/DS-045409?format=JSON&freq=M&reporter=NL&partner=CN&product=8542&flow=2&indicators=VALUE_IN_EUROS&sinceTimePeriod=2023-07,2026-07-09T16:19:08Z
